Date,Close,High,Low,Open,Volume
2020-08-10,27.119850158691406,27.197390758373686,26.034281763139475,26.082743944673254,10853600
2020-08-11,27.643247604370117,28.447731932362792,27.565707013071314,27.594783579362414,17260200
2020-08-12,27.168310165405273,28.835433736035885,26.925995596194888,28.098797223790697,10060800
2020-08-13,26.703065872192383,27.35246901800387,26.654603695867124,26.87753266490495,7586100
2020-08-14,27.003538131713867,27.265236480310854,26.315363744198702,26.451061169867284,8587700
2020-08-17,29.087440490722656,29.83376979169596,27.556012519858605,27.720786497362926,33827800
2020-08-18,28.922670364379883,30.16332176306351,28.8742081846018,29.610842930539643,23102800
2020-08-19,28.321731567382812,29.106832251936044,28.18603597441925,28.73851300144381,14504200
2020-08-20,27.94371795654297,28.2732659410813,27.759558353721292,27.817715185378816,9680200
2020-08-21,27.682016372680664,28.060028364652645,27.556013607832327,27.856483161481044,9841200
2020-08-24,29.37822151184082,29.814388530219933,28.098800722880327,28.379886545549905,20137900
2020-08-25,28.777278900146484,29.785306551742632,28.573733699666736,29.465451392743134,13006700
2020-08-26,28.57373809814453,28.912978918689266,28.224806320159264,28.86451673663162,9740000
2020-08-27,28.777278900146484,29.310370215574494,28.612504918315622,28.690045506899942,8745400
2020-08-28,29.09713363647461,29.300676985284184,28.728814459514286,28.942052461558713,9180200
2020-08-31,28.71912384033203,29.261909842553592,28.69974007852764,29.09713585057804,9585200
2020-09-01,28.874204635620117,28.932359613948613,28.438037676372847,28.622197264578745,9007100
2020-09-02,30.008237838745117,30.13424246040705,28.883898292769203,28.93236231983672,16246200
2020-09-03,28.57373809814453,30.551026184487274,28.234497277599797,29.979163562381114,22358100
2020-09-04,29.077749252319336,29.43637563986522,28.457424526524846,29.009901466524752,13822000
2020-09-08,31.384584426879883,32.30538054073279,30.09546912800042,30.74487225545026,52000000
2020-09-09,30.967805862426758,31.743211823985217,30.754567836462954,31.12288705473845,22375200
2020-09-10,29.242523193359375,30.899954010789372,29.213444778615276,30.84179903001468,24845100
2020-09-11,29.523609161376953,29.63022817402124,28.95174842198443,29.36852796955633,13638700
2020-09-14,30.22147560119629,30.58979296018222,29.601150849761627,29.775615799567436,11972100
2020-09-15,30.60917854309082,32.12122104769868,29.882234782394825,30.395942372156885,21096300
2020-09-16,30.81272315979004,31.781981488585497,30.76425913412214,31.67536248082966,16397800
2020-09-17,30.938724517822266,30.96780293189659,29.99854464731408,30.347476372638628,11459900
2020-09-18,30.53163719177246,31.06472853023863,30.395941618064025,30.870877974757086,15039900
2020-09-21,29.077749252319336,29.484837815800347,28.263572125357314,29.368526005357126,20577900
2020-09-22,28.53496551513672,29.426683245257042,28.428346508136546,28.932361279229234,11106800
2020-09-23,28.43804168701172,29.068059279110308,28.302346102203508,28.583430077693905,10899600
2020-09-24,28.215110778808594,28.680354336830348,27.371855212269793,28.1569539475207,12393700
2020-09-25,28.108491897583008,28.321728067131232,27.682017709772982,27.972796321389914,9350400
2020-09-28,28.53496551513672,29.116520878034937,28.476808684747425,28.903282864034587,8395700
2020-09-29,27.85648536682129,28.4961957439249,27.62386357957576,28.370192969101183,7419900
2020-09-30,28.68035316467285,28.90328212935804,28.001871617085293,28.001871617085293,11522000
2020-10-01,29.44606590270996,29.572070515115858,28.253878655128744,28.612505034229994,15052900
2020-10-02,29.523609161376953,29.950083363240477,28.680355411941523,28.73851039669585,9474000
2020-10-05,30.008237838745117,30.328094871249906,29.853156649556272,29.901620676623786,8314100
2020-10-06,29.465450286865234,30.48317255364058,29.36852409259424,30.30870577369547,10293700
2020-10-07,30.647951126098633,30.783646709202642,29.862850498590312,29.901621721599266,11794500
2020-10-08,31.219812393188477,31.636593803873865,30.822416594328846,30.919342804743955,17323300
2020-10-09,31.171344757080078,31.675359484060717,31.03564919547505,31.307040318685107,9411700
