Date,Close,High,Low,Open,Volume
2021-03-16,3.2300000190734863,3.5,3.200000047683716,3.299999952316284,37000
2021-03-17,3.180000066757202,3.4000000953674316,3.180000066757202,3.3399999141693115,15100
2021-03-18,3.2200000286102295,3.299999952316284,3.180000066757202,3.259999990463257,35400
2021-03-19,3.25,3.309999942779541,3.180000066757202,3.299999952316284,54800
2021-03-22,3.309999942779541,3.3499999046325684,3.240000009536743,3.319999933242798,198800
2021-03-23,3.4000000953674316,3.4000000953674316,3.200000047683716,3.25,1170300
2021-03-24,3.180000066757202,3.299999952316284,3.180000066757202,3.299999952316284,1300
2021-03-25,2.950000047683716,3.1700000762939453,2.890000104904175,3.1700000762939453,10000
2021-03-26,3.200000047683716,3.4000000953674316,3.200000047683716,3.25,20600
2021-03-29,3.299999952316284,3.3499999046325684,3.0199999809265137,3.049999952316284,18800
2021-03-30,3.0999999046325684,3.4000000953674316,3.0999999046325684,3.0999999046325684,15100
2021-03-31,3.390000104904175,3.5,3.25,3.25,12100
2021-04-01,3.309999942779541,3.5999999046325684,3.200000047683716,3.4000000953674316,46700
2021-04-05,3.490000009536743,3.5,3.25,3.5,9400
2021-04-06,3.200000047683716,3.5,3.200000047683716,3.200000047683716,8900
2021-04-07,3.75,3.75,3.180000066757202,3.299999952316284,115400
2021-04-08,3.299999952316284,3.5,3.1600000858306885,3.4700000286102295,65100
2021-04-09,3.0999999046325684,3.25,3.0999999046325684,3.25,9900
2021-04-12,3.299999952316284,3.299999952316284,3.200000047683716,3.25,7000
2021-04-13,3.440000057220459,3.5,3.180000066757202,3.180000066757202,5100
2021-04-14,3.200000047683716,3.450000047683716,3.049999952316284,3.049999952316284,9100
2021-04-15,3.200000047683716,3.390000104904175,3.0999999046325684,3.0999999046325684,6700
2021-04-16,3.25,3.299999952316284,3.1500000953674316,3.2799999713897705,7100
2021-04-19,3.4000000953674316,3.5,3.299999952316284,3.299999952316284,11400
2021-04-20,3.25,3.5,3.25,3.5,1800
2021-04-21,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,8200
2021-04-22,3.299999952316284,3.319999933242798,3.299999952316284,3.319999933242798,1000
2021-04-23,3.490000009536743,3.549999952316284,3.299999952316284,3.299999952316284,11100
2021-04-26,3.309999942779541,3.4800000190734863,3.200000047683716,3.4800000190734863,3900
2021-04-27,3.299999952316284,3.299999952316284,3.299999952316284,3.299999952316284,2800
2021-04-28,3.1600000858306885,3.25,3.049999952316284,3.25,13000
2021-04-29,3.1500000953674316,3.1500000953674316,3.119999885559082,3.1500000953674316,1400
2021-04-30,3.1500000953674316,3.1500000953674316,3.1500000953674316,3.1500000953674316,1400
