Date,Close,High,Low,Open,Volume
2020-08-10,109.77650451660156,110.7965835084136,107.12040450426483,109.65233985206775,212403600
2020-08-11,106.5117416381836,109.53789059463463,106.25124256694211,109.03880997711208,187902400
2020-08-12,110.05160522460938,110.30966741081477,107.41011206954046,107.60487346037331,165598000
2020-08-13,111.99922943115234,113.00470146799744,110.94506334020708,111.43441109413642,210082000
2020-08-14,111.89942169189453,111.98949901322317,110.08567574687753,111.82395110215055,165565200
2020-08-17,111.60726165771484,113.04852095183266,110.97914996990063,113.02417392493486,119561600
2020-08-18,112.53727722167969,112.96332424198891,111.0229840865938,111.35895378278491,105633600
2020-08-19,112.67848205566406,114.09539455025546,112.58353829409737,112.94628453517508,145538000
2020-08-20,115.17877197265625,115.29319632845385,112.70282683961905,112.71987050380967,126907200
2020-08-21,121.11421203613281,121.59868597251888,116.1282420708619,116.14041187069935,338054800
2020-08-24,122.56275939941406,125.41362769585429,120.69302357078764,125.3284093838819,345937600
2020-08-25,121.55729675292969,121.90300674261194,119.83119859572422,121.43313953220415,211495600
2020-08-26,123.21037292480469,123.66807037859338,121.80806709697056,122.87684013317619,163022400
2020-08-27,121.73744201660156,124.1476490247268,120.5907617170358,123.81411631076067,155552400
2020-08-28,121.5402603149414,123.13245352128918,121.31627804416574,122.71370987305927,187630000
2020-08-31,125.66195678710938,127.5706540266875,122.7015450943712,124.2401853001041,225702700
2020-09-01,130.66737365722656,131.27115314665346,127.11293080171876,129.28454878420325,151948100
2020-09-02,127.96015930175781,134.36790756368634,123.67534997091076,133.98811771326734,200119000
2020-09-03,117.71556854248047,125.46718865430032,117.34551895820641,123.58771983998423,257599600
2020-09-04,117.79347229003906,120.46174167565064,107.98708803912147,116.92677156884038,332607200
2020-09-08,109.86656951904297,115.87504793239557,109.7302350684399,110.96698542167366,231366600
2020-09-09,114.24876403808594,116.02111927354656,112.24269366983658,114.19033711230628,176940500
2020-09-10,110.5190200805664,117.345512119,109.5549387003112,117.20917767854652,182274400
2020-09-11,109.06802368164062,112.21347084794252,107.12038040161133,111.57074499929149,180860300
2020-09-14,112.34008026123047,112.89515837432545,109.84709890131904,111.71683492125261,140150100
2020-09-15,112.515380859375,115.71925573478626,110.63590433457968,115.23234479499132,184642000
