Date,Close,High,Low,Open,Volume
2020-08-10,5.514838695526123,5.545952000561261,5.374828451968148,5.374828451968148,57229000
2020-08-11,5.623735427856445,5.740410510605307,5.592622121910064,5.608178774883255,74016400
2020-08-12,5.5303955078125,5.732631996383353,5.491503689945096,5.701518690449376,59161400
2020-08-13,5.46816873550415,5.584843443883306,5.444833571288408,5.46816873550415,50066800
2020-08-14,5.475948333740234,5.5303968174686,5.390386536709932,5.42149985001187,43517700
2020-08-17,5.4292778968811035,5.491504518133622,5.343716107208931,5.483726375927017,64555200
2020-08-18,5.359272480010986,5.452612777869302,5.359272480010986,5.429277610679748,40444200
2020-08-19,5.343715190887451,5.46039027117885,5.335937050014614,5.359271843532981,44158100
2020-08-20,5.320379734039307,5.359271175354329,5.2348179697065635,5.265931271118505,41824500
2020-08-21,5.180370807647705,5.328159211916021,5.172592665791427,5.273711106222364,39158900
2020-08-24,5.4292778968811035,5.444834552194234,5.203706209390765,5.234819520017024,64974700
2020-08-25,5.398164749145508,5.522617995405946,5.335938126015289,5.452613229834414,49550000
2020-08-26,5.304823875427246,5.421498587693497,5.265932057405253,5.398163793600193,48600100
2020-08-27,5.374828815460205,5.429277288403896,5.3126022011816305,5.3126022011816305,45740900
2020-08-28,5.398164749145508,5.40594289158682,5.335938126015289,5.390386235804265,39936900
2020-08-31,5.304823875427246,5.390385281635848,5.281488710434077,5.367050487542544,50089500
2020-09-01,5.312601089477539,5.34371439010612,5.227039327299041,5.265931138534667,48189900
2020-09-02,5.405941009521484,5.421497659888029,5.265931156222585,5.297044456955674,59008900
2020-09-03,5.304823875427246,5.514838876766309,5.258153916340773,5.382607140571369,78130900
2020-09-04,5.367050647735596,5.405942096018537,5.2503755610870195,5.335937340749292,70017500
2020-09-08,5.46816873550415,5.57706530307796,5.297045186988312,5.312601839498856,84749300
2020-09-09,5.421498775482178,5.522617209121987,5.390385468346833,5.499282414220417,56501400
2020-09-10,5.374828815460205,5.475947249112827,5.343715508320917,5.437055429738779,69228600
2020-09-11,5.444834232330322,5.444834232330322,5.328159138886122,5.3981642691326215,55080600
2020-09-14,5.538173675537109,5.584843634663,5.429277104243365,5.452612269256242,58704300
2020-09-15,5.475948333740234,5.584844930297014,5.444835020438298,5.569288273646046,65198500
2020-09-16,5.460391044616699,5.538174318861969,5.437055876893164,5.483726212340234,46245800
2020-09-17,5.662627220153809,5.709297178862511,5.429277055710434,5.475947014419138,84850100
2020-09-18,5.623735427856445,5.7559671635784975,5.615956915919918,5.685962039749208,71929400
2020-09-21,5.343715190887451,5.514838740888131,5.297045232950862,5.514838740888131,72850300
