Date,Close,High,Low,Open,Volume
,QCOM,QCOM,QCOM,QCOM,QCOM
2020-08-10,95.60759735107422,97.97171654058411,95.03229833265276,97.62114391554933,10087100
2020-08-11,97.827880859375,100.68640043810703,94.15135403686263,95.46375515868114,17803000
2020-08-12,104.08427429199219,104.49777002136217,98.56499477241553,99.23018295808853,18664700
2020-08-13,101.94488525390625,104.4528257902754,101.36957937249194,104.4528257902754,9958400
2020-08-14,102.24151611328125,102.94266135030982,101.1897982577384,101.84600233178868,6641000
2020-08-17,100.83922576904297,102.91569541339388,99.44591941092469,101.83701148705434,10283000
2020-08-18,100.70437622070312,101.9178972036239,100.24593252205152,101.49541740396147,6387000
2020-08-19,99.81446075439453,101.99880124515742,99.55377735415155,100.97404959350118,7747600
2020-08-20,99.47288513183594,99.76053461522713,98.58296375606868,98.87960421465776,7200300
2020-08-21,101.57632446289062,101.71116166344464,98.83465986467684,99.08635917282663,8546900
2020-08-24,104.192138671875,104.27303687411124,101.81902186804241,102.80782339384959,10235000
2020-08-25,104.22808074951172,105.26182335456649,102.87073850257687,104.37190890866206,6208000
2020-08-26,104.30901336669922,104.7674571725023,103.52696297540051,104.49778273188733,7487400
2020-08-27,104.29102325439453,106.2326626154752,103.68875815665585,104.6595778371962,8206200
2020-08-28,106.2506332397461,106.30457223624384,104.42585607100682,104.91126589085603,6280300
2020-08-31,107.05963897705078,108.82149285670963,106.17871546627356,106.36748479001155,9694600
2020-09-01,109.67544555664062,110.17883036668943,107.42818214306034,108.83946329246461,9091900
2020-09-02,111.32022857666016,111.99801856875018,110.08212970896794,111.39252783057715,9167700
2020-09-03,105.2200927734375,109.99173204119552,104.47000371188302,109.62121052194856,13560800
2020-09-04,104.80440521240234,106.476285764987,101.56004695991388,104.55136472593584,11064300
2020-09-08,99.20133972167969,102.91562941168989,99.06578723979607,101.16241732924398,10245200
2020-09-09,103.04214477539062,104.62365467423255,101.48775226647678,102.55414207406078,9708400
2020-09-10,101.61428833007812,104.65982059682896,100.82804937579479,104.06336892741584,6166300
