Date,Close,High,Low,Open,Volume
,INTC,INTC,INTC,INTC,INTC
2020-08-10,44.17482376098633,44.327396677821014,43.13372689891134,43.25937598893542,37442600
2020-08-11,43.25039291381836,44.632539553832615,43.13372073186631,44.54279119484175,35348100
2020-08-12,44.147891998291016,44.210716536881975,43.2952722820764,43.6811929804149,30659800
2020-08-13,43.58247375488281,44.27354714435332,43.42989742084556,44.21071917832802,24774500
2020-08-14,43.8786506652832,44.16584958116542,43.66325319021212,43.735051207342096,22321200
2020-08-17,43.9145393371582,44.25558924007724,43.73503920805975,44.07608911097879,20018300
2020-08-18,43.66324234008789,44.48893816214718,43.636315094634455,44.210712783663574,19251400
2020-08-19,43.37604522705078,43.95941640539777,43.30424380121584,43.78889315456042,27775000
2020-08-20,44.129940032958984,45.05436456823304,43.9773671372779,44.70434117350072,55081300
2020-08-21,44.22866439819336,44.255591644413165,43.66324358278309,43.9953166142641,34621500
2020-08-24,44.10301208496094,44.33636327541096,43.815813253391774,44.21071079087934,36295300
2020-08-25,44.36330032348633,44.76717487070114,44.165849784029945,44.29149888234541,38384300
2020-08-26,44.47098922729492,44.57868794150888,44.18379037360409,44.3273898004495,28616600
2020-08-27,44.336368560791016,44.81204104034278,44.129941166292156,44.68639196451254,24420600
2020-08-28,45.26078414916992,45.59285715512112,44.39021076806745,44.488936008029185,35384700
2020-08-31,45.72748947143555,46.221112316290885,45.16206519709113,45.77236365302593,46114100
2020-09-01,45.58388900756836,45.77236262020352,45.07231581688406,45.691587725691235,30472800
2020-09-02,46.89423370361328,47.28015781468578,45.85313697747549,45.96083569433652,53000700
2020-09-03,45.224884033203125,47.22630240814463,45.000509729864206,47.118603701172404,47394300
2020-09-04,44.94666290283203,45.9787826626891,44.41713940040789,45.35053391721771,43318400
2020-09-08,43.8965950012207,44.78511887907316,43.842743928002754,44.21071770245706,39752700
2020-09-09,44.53382110595703,44.84794725775943,44.01327438168707,44.45304620105709,33437300
2020-09-10,43.94146728515625,44.955640199684034,43.71709295863031,44.87486530518747,32649100
2020-09-11,44.22866439819336,44.91973770737518,43.93249207921851,44.21071404194028,29333600
2020-09-14,44.345340728759766,44.62356611972166,43.84274101647775,43.84274101647775,27212500
2020-09-15,44.8748664855957,45.41336351395061,44.63254179573182,44.68639286803955,27598300
