Date,Close,High,Low,Open,Volume,feature_sum,feature_mean
2020-08-10,95.60759735107422,97.97171654058413,95.03229833265276,97.62114391554933,10087100,10087486.23275614,3362495.410918713
2020-08-11,97.827880859375,100.68640043810704,94.15135403686264,95.46375515868114,17803000,17803388.129390493,5934462.709796831
2020-08-12,104.0842742919922,104.49777002136216,98.56499477241552,99.23018295808852,18664700,18665106.377222043,6221702.125740681
2020-08-13,101.94488525390624,104.4528257902754,101.36957937249194,104.4528257902754,9958400,9958812.220116207,3319604.0733720693
2020-08-14,102.24151611328124,102.94266135030982,101.1897982577384,101.84600233178868,6641000,6641408.219978053,2213802.739992684
2020-08-17,100.83922576904295,102.91569541339388,99.44591941092467,101.83701148705434,10283000,10283405.03785208,3427801.679284027
2020-08-18,100.70437622070312,101.9178972036239,100.24593252205152,101.49541740396148,6387000,6387404.36362335,2129134.78787445
2020-08-19,99.81446075439452,101.99880124515742,99.55377735415156,100.97404959350118,7747600,7748002.341088947,2582667.447029649
2020-08-20,99.47288513183594,99.76053461522712,98.58296375606868,98.87960421465776,7200300,7200696.695987718,2400232.231995906
2020-08-21,101.57632446289062,101.71116166344464,98.83465986467684,99.08635917282665,8546900,8547301.208505163,2849100.4028350543
2020-08-24,104.192138671875,104.27303687411124,101.8190218680424,102.8078233938496,10235000,10235413.092020808,3411804.364006936
2020-08-25,104.22808074951172,105.26182335456647,102.87073850257688,104.37190890866206,6208000,6208416.732551515,2069472.2441838384
2020-08-26,104.30901336669922,104.7674571725023,103.52696297540052,104.49778273188733,7487400,7487817.101216246,2495939.0337387486
2020-08-27,104.29102325439452,106.2326626154752,103.68875815665584,104.6595778371962,8206200,8206618.872021864,2735539.624007288
2020-08-28,106.2506332397461,106.30457223624384,104.42585607100682,104.91126589085604,6280300,6280721.892327438,2093573.964109146
2020-08-31,107.05963897705078,108.82149285670964,106.17871546627356,106.36748479001156,9694600,9695028.42733209,3231676.14244403
2020-09-01,109.67544555664062,110.17883036668944,107.42818214306034,108.8394632924646,9091900,9092336.121921359,3030778.7073071194
2020-09-02,111.32022857666016,111.99801856875018,110.08212970896794,111.39252783057717,9167700,9168144.792904684,3056048.2643015613
2020-09-03,105.2200927734375,109.99173204119552,104.47000371188302,109.62121052194856,13560800,13561229.303039048,4520409.767679683
2020-09-04,104.80440521240234,106.476285764987,101.56004695991388,104.55136472593584,11064300,11064717.392102662,3688239.1307008876
2020-09-08,99.20133972167967,102.91562941168988,99.06578723979608,101.16241732924398,10245200,10245602.345173702,3415200.781724567
2020-09-09,103.04214477539062,104.62365467423255,101.48775226647678,102.55414207406078,9708400,9708811.707693791,3236270.569231264
2020-09-10,101.61428833007812,104.65982059682896,100.8280493757948,104.06336892741584,6166300,6166711.16552723,2055570.3885090768
2020-09-11,102.49990844726562,103.79222816800612,101.57811719159048,102.4637588242225,6740200,6740610.334012631,2246870.111337544
2020-09-14,102.53605651855467,104.31638578118095,101.80404562380733,104.1446767980336,5397300,5397712.801164721,1799237.6003882403
2020-09-15,105.35565185546876,106.4672233052798,103.73799264878453,103.8735519924976,8773700,8774119.434419801,2924706.4781399337
2020-09-16,103.53016662597656,106.6389658014514,103.51209525872146,106.6389658014514,6340100,6340520.320193487,2113506.773397829
2020-09-17,103.81935119628906,104.56040132105544,100.31292007578124,101.1443408216486,7418100,7418509.837013415,2472836.612337805
2020-09-18,100.0327606201172,104.31639113044552,99.22845043913333,103.96394091158002,15443200,15443607.541543102,5147869.180514367
2020-09-21,101.14434051513672,101.34316001785824,97.87287853527458,98.65007828509336,8197600,8197999.010457354,2732666.336819118
2020-09-22,102.86140441894533,103.25000427318489,99.7887552104041,101.76790410697724,6911200,6911607.668068009,2303869.2226893366
2020-09-23,99.92431640625,102.96081604485566,99.47245642306268,102.69873642722668,6553300,6553705.0563253015,2184568.352108434
2020-09-24,101.38835906982422,102.38244978952712,98.72238066830607,98.85794006072854,6849000,6849401.351129589,2283133.7837098627
2020-09-25,103.47594451904295,104.6055945683775,101.03590317041508,102.6174132394834,11718000,11718411.734855497,3906137.2449518326
2020-09-28,107.06370544433594,107.3077068013577,103.85549680802616,104.7953663997756,9043600,9044023.022275453,3014674.3407584843
2020-09-29,106.07865142822266,107.76861031530824,105.91598155195328,106.76548056078636,5655700,5656126.528723856,1885375.509574619
2020-09-30,106.34976959228516,107.77764884323943,105.66294046356192,106.18709971692536,5829700,5830125.977458616,1943375.3258195387
2020-10-01,108.01261138916016,108.63618039563995,106.36784126460508,108.38313989876016,5316800,5317231.399772949,1772410.4665909829
2020-10-02,104.35254669189452,107.2354156205771,104.31639706548803,105.53641765365316,5834300,5834721.440777032,1944907.1469256773
