Date,Close,High,Low,Open,Volume,feature_sum,feature_mean
2020-08-10,82.23999786376953,85.16000366210938,79.31999969482422,85.05000305175781,70536100,70536431.77000427,23512143.92333476
2020-08-11,76.87999725341797,80.70999908447266,76.0999984741211,80.70999908447266,77877700,77878014.3999939,25959338.1333313
2020-08-12,82.61000061035156,82.87999725341797,77.55000305175781,78.43000030517578,88513700,88514021.47000122,29504673.82333374
2020-08-13,81.83999633789062,84.0199966430664,81.54000091552734,82.87999725341797,57407400,57407730.27999115,19135910.093330383
2020-08-14,81.30000305175781,83.23999786376953,80.87999725341797,81.80999755859375,42389500,42389827.22999573,14129942.409998575
2020-08-17,82.41999816894531,83.05999755859375,81.55000305175781,82.08999633789062,31450200,31450529.119995117,10483509.706665039
2020-08-18,81.66000366210938,82.87999725341797,81.02999877929688,82.80000305175781,30970500,30970828.370002747,10323609.456667582
2020-08-19,81.08999633789062,81.8499984741211,80.44999694824219,81.77999877929688,37507400,37507725.16999054,12502575.056663513
2020-08-20,82.7699966430664,82.83999633789062,79.12000274658203,79.73999786376953,42948900,42949224.46999359,14316408.15666453
2020-08-21,83.80999755859375,84.41000366210938,82.2300033569336,83.29000091552734,48280300,48280633.74000549,16093544.580001831
2020-08-24,83.08000183105469,85.33000183105469,82.55000305175781,84.55000305175781,38036100,38036435.510009766,12678811.836669922
2020-08-25,86.3499984741211,86.62000274658203,82.3499984741211,83.36000061035156,49234400,49234738.680000305,16411579.560000101
2020-08-26,86.0199966430664,87.72000122070312,85.19999694824219,86.97000122070312,47157300,47157645.90999603,15719215.30333201
2020-08-27,83.80000305175781,86.58000183105469,82.94000244140625,86.3499984741211,42194200,42194539.6700058,14064846.5566686
2020-08-28,85.55000305175781,86.04000091552734,84.19000244140625,84.30000305175781,40723300,40723640.08000946,13574546.693336487
2020-08-31,90.81999969482422,92.63999938964844,85.05000305175781,85.05000305175781,90655900,90656253.56000519,30218751.186668396
2020-09-01,92.18000030517578,92.51000213623048,90.19000244140624,91.91999816894533,55825600,55825966.80000305,18608655.60000102
2020-09-02,90.22000122070312,94.27999877929688,88.73999786376953,94.01000213623048,50366900,50367267.25,16789089.083333332
2020-09-03,82.54000091552734,88.47000122070312,81.58999633789062,87.83999633789062,87462700,87463040.43999481,29154346.813331604
2020-09-04,82.01000213623047,84.38999938964844,76.33000183105469,81.44999694824219,82267800,82268124.1800003,27422708.060000103
2020-09-08,78.69000244140625,81.87999725341797,78.0,78.05000305175781,54955700,54956016.62000275,18318672.206667583
2020-09-09,81.91000366210938,82.44000244140625,79.27999877929688,81.4000015258789,54163900,54164225.03000641,18054741.676668804
2020-09-10,78.9800033569336,83.30999755859375,78.37999725341797,83.06999969482422,51499400,51499723.739997864,17166574.579999287
2020-09-11,76.33999633789062,79.98999786376953,75.04000091552734,79.81999969482422,54763000,54763311.18999481,18254437.063331604
2020-09-14,77.9000015258789,78.81999969482422,76.26000213623047,76.80000305175781,47448700,47449009.78000641,15816336.59333547
2020-09-15,78.93000030517578,80.33000183105469,75.97000122070312,77.66000366210938,57874400,57874712.89000702,19291570.963335674
2020-09-16,76.66000366210938,79.72000122070312,76.54000091552734,79.3499984741211,38393500,38393812.27000427,12797937.423334757
2020-09-17,76.55000305175781,76.62999725341797,74.19999694824219,74.87999725341797,55619100,55619402.25999451,18539800.7533315
2020-09-18,74.93000030517578,77.4000015258789,73.8499984741211,77.0,51082900,51083203.180000305,17027734.393333435
2020-09-21,77.94000244140625,77.9800033569336,73.87999725341797,74.2300033569336,61312000,61312304.03000641,20437434.676668804
2020-09-22,77.69999694824219,78.79000091552734,75.2699966430664,78.36000061035156,56044700,56045010.11999512,18681670.03999837
2020-09-23,74.7300033569336,77.91000366210938,74.33999633789062,77.38999938964844,42327500,42327804.37000275,14109268.12333425
2020-09-24,75.81999969482422,77.25,73.9000015258789,74.54000091552734,57540900,57541201.510002136,19180400.503334045
2020-09-25,78.05999755859375,78.19999694824219,74.66999816894531,76.3499984741211,48206200,48206507.27999115,16068835.75999705
2020-09-28,79.4800033569336,79.56999969482422,77.5199966430664,79.12000274658203,48005500,48005815.69000244,16001938.563334147
2020-09-29,81.7699966430664,82.55000305175781,79.30000305175781,79.30000305175781,61568900,61569222.9200058,20523074.3066686
2020-09-30,81.98999786376953,82.94000244140625,80.66000366210938,81.75,51533700,51534027.34000397,17178009.113334656
2020-10-01,84.86000061035156,85.25,82.86000061035156,83.05999755859375,52177100,52177436.02999878,17392478.67666626
2020-10-02,81.80000305175781,84.6500015258789,81.66000366210938,82.58000183105469,52855100,52855430.69001007,17618476.896670025
2020-10-05,86.1500015258789,86.27999877929688,82.55000305175781,82.55000305175781,47056500,47056837.53000641,15685612.510002136
2020-10-06,84.4800033569336,87.25,83.54000091552734,86.20999908447266,52725400,52725741.48000336,17575247.160001118
2020-10-07,86.69000244140625,87.79000091552734,85.6500015258789,86.0999984741211,43045700,43046046.23000336,14348682.076667786
2020-10-08,86.51000213623047,88.72000122070312,85.94999694824219,88.11000061035156,54240700,54241049.290000916,18080349.763333637
2020-10-09,83.0999984741211,85.75,82.3499984741211,84.73999786376953,80354400,80354735.93999481,26784911.979998272
2020-10-12,84.29000091552734,85.12999725341797,83.12000274658203,83.6500015258789,47669700,47670036.19000244,15890012.063334147
2020-10-13,85.27999877929688,86.08999633789062,83.97000122070312,84.86000061035156,42764100,42764440.19999695,14254813.399998983
2020-10-14,84.20999908447266,85.95999908447266,83.45999908447266,85.86000061035156,40403000,40403339.489997864,13467779.829999289
2020-10-15,83.12999725341797,84.72000122070312,82.41999816894531,83.4000015258789,33696400,33696733.66999817,11232244.556666056
2020-10-16,83.16999816894531,83.98999786376953,82.41000366210938,83.54000091552734,31474300,31474633.11000061,10491544.370000204
2020-10-19,82.0,84.6500015258789,81.52999877929688,83.62000274658203,36689100,36689431.80000305,12229810.600001017
2020-10-20,81.55999755859375,82.69000244140625,80.58000183105469,82.16000366210938,38219400,38219726.99000549,12739908.996668497
2020-10-21,79.19999694824219,81.93000030517578,79.19000244140625,81.72000122070312,36426400,36426722.040000916,12142240.680000305
2020-10-22,79.41999816894531,80.81999969482422,78.41999816894531,79.6500015258789,38006800,38007118.30999756,12669039.436665853
2020-10-23,81.95999908447266,81.98999786376953,79.33000183105469,80.93000030517578,46557700,46558024.209999084,15519341.403333029
2020-10-26,82.2300033569336,84.97000122070312,80.86000061035156,82.55000305175781,69423700,69424030.61000824,23141343.536669414
2020-10-27,78.87999725341797,82.37000274658203,77.56999969482422,82.0,156669500,156669820.8199997,52223273.606666565
2020-10-28,76.4000015258789,78.95999908447266,75.76000213623047,78.7300033569336,76529900,76530209.8500061,25510069.950002033
2020-10-29,78.0199966430664,79.18000030517578,76.29000091552734,76.75,52784100,52784410.239997864,17594803.413332622
2020-10-30,75.29000091552734,77.69999694824219,74.2300033569336,77.08999633789062,51349000,51349304.30999756,17116434.769999187
