Date,Close,High,Low,Open,Volume,feature_sum,feature_mean
2020-08-10,199.52134704589844,202.99920281541557,197.7009900633988,202.79799838593436,36716500,36717303.01953831,12239101.00651277
2020-08-11,194.85548400878903,198.94649962485545,194.62553816646204,198.47704696487676,36446500,36447286.90456876,12149095.634856254
2020-08-12,200.4219207763672,201.4662305288872,196.16801854790077,196.68537831820524,28013100,28013894.741548173,9337964.913849391
2020-08-13,199.95248413085935,202.4914200259943,199.4255340681538,200.6614728169748,22588900,22589702.530911043,7529900.843637015
2020-08-14,200.14410400390625,200.8051854995055,198.81236541828895,200.00997258590263,17958900,17959699.771627508,5986566.590542503
2020-08-17,201.4662322998047,202.33809367629547,200.16323534106616,200.81474113004825,20184800,20185604.782302447,6728534.927434149
2020-08-18,202.62550354003903,203.4590332299477,200.44106981397044,201.7057350462724,21336200,21337008.23134163,7112336.077113877
2020-08-19,201.39622497558597,203.70119775008823,200.96404715991875,203.1153521518743,27627600,27628409.176822037,9209469.725607345
2020-08-20,206.0829620361328,206.48632892012677,200.63748712036835,201.24253011907703,26981500,26982314.449308194,8994104.816436065
2020-08-21,204.5847320556641,207.6868248037908,204.42146555887464,205.39146580023436,36249300,36250122.08448822,12083374.02816274
2020-08-24,205.22821044921875,206.98574705184535,204.0180951120791,206.2846433660355,25460100,25460922.51669598,8486974.172231993
2020-08-25,207.89816284179688,208.03261849728148,204.66161371398127,204.66161371398127,23043700,23044525.254008766,7681508.418002922
2020-08-26,212.39280700683597,213.2955868514377,208.7528914074912,209.25230434048552,39600800,39601643.693589605,13200547.897863202
2020-08-27,217.60780334472656,221.99683117871209,210.71211201268855,214.06391898104908,57602200,57603064.38066552,19201021.46022184
2020-08-28,219.8455352783203,221.5070259544178,217.6077977764513,219.1444315542329,26292900,26293778.104790565,8764592.701596854
2020-08-31,216.5993804931641,219.64385193055335,215.42768932110053,218.0111720750018,28774200,28775069.68209382,9591689.894031273
2020-09-01,218.2704925537109,218.4433578208393,215.5429406620747,216.58017622854484,25725500,25726368.836967263,8575456.278989088
2020-09-02,222.4770355224609,223.6391279625917,218.3473201666732,218.94276449796857,34080800,34081683.40624815,11360561.135416051
