Date,Close,High,Low,Open,Volume,feature_sum,feature_mean
2020-08-10,44.17482376098633,44.32739667782101,43.13372689891134,43.25937598893542,37442600,37442774.89532333,12480924.965107776
2020-08-11,43.25039291381836,44.632539553832615,43.13372073186631,44.54279119484175,35348100,35348275.5594444,11782758.519814799
2020-08-12,44.147891998291016,44.210716536881975,43.2952722820764,43.6811929804149,30659800,30659975.3350738,10219991.778357932
2020-08-13,43.58247375488281,44.27354714435332,43.42989742084556,44.21071917832802,24774500,24774675.496637497,8258225.165545832
2020-08-14,43.8786506652832,44.16584958116542,43.66325319021212,43.735051207342096,22321200,22321375.442804646,7440458.480934882
2020-08-17,43.9145393371582,44.25558924007724,43.73503920805975,44.07608911097879,20018300,20018475.981256895,6672825.327085632
2020-08-18,43.66324234008789,44.48893816214718,43.636315094634455,44.21071278366357,19251400,19251575.99920838,6417191.9997361265
2020-08-19,43.37604522705078,43.95941640539777,43.30424380121584,43.78889315456042,27775000,27775174.428598586,9258391.476199528
2020-08-20,44.12994003295898,45.05436456823304,43.9773671372779,44.70434117350072,55081300,55081477.86601291,18360492.622004304
2020-08-21,44.22866439819336,44.255591644413165,43.66324358278309,43.9953166142641,34621500,34621676.14281624,11540558.71427208
2020-08-24,44.10301208496094,44.33636327541096,43.815813253391774,44.21071079087934,36295300,36295476.46589941,12098492.155299803
2020-08-25,44.36330032348633,44.76717487070114,44.165849784029945,44.29149888234541,38384300,38384477.58782386,12794825.862607954
2020-08-26,44.47098922729492,44.57868794150888,44.18379037360409,44.3273898004495,28616600,28616777.560857344,9538925.853619115
2020-08-27,44.336368560791016,44.81204104034278,44.12994116629216,44.68639196451254,24420600,24420777.96474273,8140259.32158091
2020-08-28,45.26078414916992,45.59285715512112,44.39021076806745,44.48893600802919,35384700,35384879.73278808,11794959.91092936
2020-08-31,45.72748947143555,46.221112316290885,45.16206519709113,45.77236365302593,46114100,46114282.88303064,15371427.62767688
2020-09-01,45.58388900756836,45.77236262020352,45.07231581688406,45.69158772569124,30472800,30472982.12015517,10157660.70671839
2020-09-02,46.89423370361328,47.28015781468578,45.85313697747549,45.96083569433652,53000700,53000885.98836419,17666961.996121395
2020-09-03,45.224884033203125,47.22630240814463,45.000509729864206,47.1186037011724,47394300,47394484.57029987,15798161.52343329
2020-09-04,44.94666290283203,45.9787826626891,44.41713940040789,45.35053391721771,43318400,43318580.693118885,14439526.897706294
