Date,Close,High,Low,Open,Volume,feature_sum,feature_mean
2020-08-10,0.1438550055027008,0.1465909928083419,0.142888993024826,0.1453810036182403,311836535,311836535.578716,103945511.859572
2020-08-11,0.1374360024929046,0.1447950005531311,0.1334639936685562,0.1437090039253235,595072471,595072471.559404,198357490.51980135
2020-08-12,0.1373980045318603,0.1389189958572387,0.1248499974608421,0.1374240070581436,434540367,434540367.538591,144846789.17953035
2020-08-13,0.1412449926137924,0.1431570053100586,0.1336379945278167,0.1374990046024322,470617782,470617782.555539,156872594.18517968
2020-08-14,0.1383379995822906,0.1424510031938552,0.1381019949913025,0.141317993402481,355732407,355732407.560209,118577469.18673633
2020-08-15,0.1383029967546463,0.1406320035457611,0.1373340040445327,0.1382839977741241,343504348,343504348.554553,114501449.51818432
2020-08-16,0.1384710073471069,0.1391669958829879,0.1364330053329467,0.1383450031280517,284566480,284566480.552416,94855493.51747201
2020-08-17,0.1409199982881546,0.144116997718811,0.1383969932794571,0.1384710073471069,425628203,425628203.561905,141876067.85396835
2020-08-18,0.1374270021915435,0.143104001879692,0.1361549943685531,0.1408179998397827,340692991,340692991.557504,113564330.519168
2020-08-19,0.1292749941349029,0.1379649937152862,0.128147006034851,0.1374270021915435,383288760,383288760.53281397,127762920.17760466
2020-08-20,0.1336420029401779,0.1339129954576492,0.1276859939098358,0.1293089985847473,314037834,314037834.52454996,104679278.17484999
2020-08-21,0.1237599998712539,0.1338659971952438,0.1231269985437393,0.1335359960794448,363034924,363034924.51428896,121011641.50476299
2020-08-22,0.1252759993076324,0.1257440000772476,0.1200380027294159,0.1237469986081123,296099194,296099194.494805,98699731.49826832
2020-08-23,0.1215950027108192,0.1256629973649978,0.1204980015754699,0.1251509934663772,232234230,232234230.492907,77411410.16430233
2020-08-24,0.1244880035519599,0.1263100057840347,0.1208759993314743,0.1215810030698776,278021260,278021260.493255,92673753.49775167
2020-08-25,0.1132920011878013,0.1245919987559318,0.1083720028400421,0.1245250031352043,431857369,431857369.470781,143952456.49026033
2020-08-26,0.1152850016951561,0.117807000875473,0.1112819984555244,0.1133470013737678,314761939,314761939.457721,104920646.485907
2020-08-27,0.1068240031599998,0.1161139979958534,0.1044090017676353,0.1152580007910728,361935074,361935074.442605,120645024.81420167
2020-08-28,0.1094530001282692,0.1107700020074844,0.1063520014286041,0.1068750023841857,275672160,275672160.43345,91890720.14448333
2020-08-29,0.1167119964957237,0.117646999657154,0.1087820008397102,0.1094740033149719,315465776,315465776.452615,105155258.81753834
2020-08-30,0.1174369975924491,0.1183819994330406,0.1142859980463981,0.1166680008172988,297044001,297044001.466773,99014667.155591
2020-08-31,0.1226880028843879,0.1264079958200454,0.1136170029640197,0.1174930036067962,453559242,453559242.480206,151186414.16006866
2020-09-01,0.1254110038280487,0.127359002828598,0.1200179979205131,0.1226100027561187,451299015,451299015.495398,150433005.16513267
2020-09-02,0.1156129986047744,0.1264519989490509,0.112024001777172,0.1254770010709762,427391907,427391907.479566,142463969.15985534
2020-09-03,0.0961539968848228,0.1164230033755302,0.0955720022320747,0.1155380010604858,486369863,486369863.423687,162123287.80789566
2020-09-04,0.1024449989199638,0.1040109992027282,0.0940819978713989,0.0959869995713234,514623980,514623980.39652497,171541326.79884166
2020-09-05,0.0899230018258094,0.1039619967341423,0.0874010026454925,0.1023899987339973,481176027,481176027.383676,160392009.127892
2020-09-06,0.0930600017309188,0.0951889976859092,0.0868389979004859,0.0899230018258094,454580262,454580262.365011,151526754.12167034
